Id,Review,Label
93567,The course needs an update. Really poor presentation of the material although a lot of things are covered.,3
93579,"Learning R is very interesting and applicable. It is something I plan to continue, but not in the specialization offered here. The main reason being that the difficulty of the assignments seemed far beyond the material presented in the lectures. It could be that relevant examples on using applicable functions to aid in completing assignments were not presented in the lectures.",3
93597,"I am finding it very difficult to follow, feel like I am missing a chunk of information. However I will say that everyone else seems to be managing so it is probably me missing something",3
93599,Thought this course could've been much more effective. The content felt very random and esoteric at times. Especially the programming assignment on cached results. I get it. I'm a programmer at heart. But this is at the margin of usefulness. How about a segment on running regressions? Or doing some real data analysis?,3
93600,"Overall not a bad course. Needs some tidying up though. For example, the assignments seem to assume knowledge of functions not covered in the prior lessons. Same applies to the textbook, e.g. page 50 refers to the subset() function, but it is not actually covered.",3
93616,The difficulty of the assignments increases fairly dramatically week over week. It might be more productive to scale this content more gently by dividing it into a two-part course?,3
93637,I think the jump in difficulty from week 1 to week 2 is discouraging to many students with little to no R experience.,3
93640,its good and still more programming problems can be discussed to ease the learners to dive interest in R.,3
93644,In some cases I felt the course lecture (video) was bit tough to understand and few things could have been explained better. The Swirl complemented and filled most of these gaps.,3
93646,"1) This course is NOT for beginners in R programming. Huge gap between lectures and assignments. Swirl lessons are cool, but anyway they don't explain enough.2) I understand that studying is not always a joy, but lectures of this course are boring. First, slides come with brief comments of instructor. And second, it seems like the instructor speaks with no preparation as there are a lot of stammers, tongue slips, ""sort of"", ""kind of"" etc. It annoys a lot...",3
93647,"Huge gap between theory and programming assignments, however quizzes are interesting and require some time to complete.",3
93660,"It was a good class to begin with however it would have helped to tailor it more towards newcomers to programming language in general. I also would have like it if Roger would have highlighted or circled, or something to specify where in the slide he was talking about. I felt that at times it was hard to follow where exactly he was talking about and what part of the code/function he was mentioning. Im a visual learner and that would have been greatly beneficial.",3
93661,I wanted to love this course so bad but unfortunately I couldn't. There was a great distance from what was taught in the lectures and what was asked for you to do in the assignments... and It's not a matter of knowing how to program. I know Ruby and Python but R is a very peculiar language itself. Perhaps they should invest more on gradual exercises like the one they advised to do on github or some easy statistical exercises... Now I don't know if I should take the next module or if I should look for something out of here where I can learn R. I see potential on this course.,3
93662,"I have some programming experience, but I often could not understand the questions being asked in the programming assignments. Not because of my skill level, but the lack of clarity in the directions. I felt that I learned a lot while taking this course because it held me accountable, but the course design could be much smoother.",3
93675,"Assignments don't always align to the course content....In terms of usefulness and coverage of this course, this really is just the basics of R.",3
93681,Gets progressively tougher but loses momentum in the end. I highly recommend taking additional courses in R as the programming requirements are not exponentially increasing and by the end it suddenly peaks to a huge demand.,3
93704,Bit tough and the professor's were rushing through the course in videos.,3
93705,"Lectures and the homework are not quite relevant. The instructor explains so little on programming, but the assignment are tough.",3
93734,Good course overall but assignments have too little guidance in how they should be completed and can its easier to use material from future lessons to solve the problems,3
93745,The exercises ae far more advanced than the lectures and study materials.,3
93747,"The programming assignments are a great way to get your hands dirty with R, but this is not a course for someone without any prior programming experience, and I found the lectures didn't have much connection with the assignments.",3
93757,"Challenging, but it gives a good idea on rprogramming, should be taken with other learning tools outside coursera",3
93778,The connection between lectures and assignments needs to be improved.,3
93788,"I spent a year coding, working on other programming languages and came back to this one a second time. I had the same exact learning issues as before. Luckily I had a better background but still had trouble going from lecture to exams. Swirl() is great.",3
93791,Too much stuff is taught without teachings the basics of the language,3
93808,Good Introductory course on R language,3
93811,"The course had too much stuff crunched (and poorly explained) in too short a time period. That said, I got something out of it using a self-directed approach.",3
93813,"If you are a beginner, this course's assignments will be quite difficult to solve but not impossible. Nevertheless, the course will give you the incentive to try and learn on your own, with the help of Rforums, the Coursera discussions, Google etc. I would appreciate it if some things would be explained in more detail. A beginner most definitely needs more time to spend on the course than the hours estimated.",3
93816,"It was a decent introduction to R programming IF you already have some programming experience. I would never recommend this as a first programming experience to a novice programmer. That would be like throwing someone who has never swam in the Atlantic without a life boat! That said, if you have some programming knowledge to begin with, the Week 2 and Week 4 programming assignments were good. Week 3 was disjointed; it had NOTHING to do with the lectures from that week. I found the Week 3 programming assignment to be tor easy and, frankly, not very valuable as a learning tool.",3
93833,"The course is excellent and cover many tasks that usually you perform with R. However, on my opinion assignments are not really focused on the topic of the classes, they are not really explained and above the grade of the classes.",3
93867,The course videos are hard to follow. The Swirl package is good,3
93919,I didn't find the speaker very engaging. And his habit of bringing the dog into the classes was supremely bizarre.,3
93952,"Repeated the same view，too much time. I think it better to teach more about methods. All the worth is in the summary back of each unit, you even need not to have the course.",3
93978,Decent course to get an introduction to portfolio theory. Some work needs to be done to update the pdf slides with what the professor adds in handwriting during the course.,3
94000,"I think that I would like to be more concrete on topics, the teacher explain very well but then there is not that amount of concrete examples, so the classes gets very theorical,",3
94008,"Good course.However the initial part ,that is recruiting hiring portion could have been conducted in a better manner.It felt as if the lecturer was reading out from a text book.",3
94014,"It is a good general overview about recruiting, but I would like more information about staff planning as well, how to forecast the workforce needs.",3
94024,On later parts the videos are poorly edited and less interactive. In one place practice quiz has wrong answer marked as right. (Whether it's a situational question or behavioral).,3
94033,"I think the course needs to be restructured in order to be more practical and in order to go more deeply into theoretical material. Most of the course is a little superficial. Most classes could be summarized. For exemple, in talking about selection procedures, the only tool discussed more deeply is interview. The was no discussion about personality, psychological test or other tools. Most contents of Amy`s classes are abstract. Stacy class, however is more practical. It is a nice course, but it can go more deeply into theory and most classes could be summarized.",3
94036,"The subject is interesting and the instructors both seemed very competent.Still I wish the course had been better prepared as there were lots of sounds defects: you had to adjust the volume during each video which is tiresome. In the same idea, the questions during the course would pop up in mid-sentence, sometimes with too much anticipation with the subject at hand. Last, the questions in the assignments were sometimes not so much to check your understanding but your memory about a small detail like a % in a study that is already obsolete by the time we learn it...All in all a great course, with great instructors but still room for improvement as a mooc.",3
94038,"This course was a bit mediocre. The videos were often choppy, awkward, and cut off in the middle of sentences. The quiz questions were unclear and generally poorly written, and didn't make me think enough. I did enjoy the onboarding special topic section, and the quality was higher there. But the first 3 weeks need quite a bit of revision and fine-tuning.",3
94057,"Good material, but wish it had more assignments to hold you accountable.",3
94066,The assignment is difficult,3
94069,"The content of this course is excellent, and I've learned a tremendous amount. It would be a 5-star course if that were the only criterion.I've become discouraged about the lack of rigor in the quizzes. A standard practice for students in online courses, if a quiz can be taken more than once, is to take the quiz before studying the material. (This is a research-supported study technique; it focuses attention on key points in listening/reading.) I'm finding that the questions virtually give away the answers. On my trial-run attempt, before the videos, I score close to or above the passing level. Because the multiple-response answers are immediately visible, a student could boost into the generous passing range on a second attempt just by seeing which boxes should have been checked or left unchecked. I can usually achieve a score of 100% on three attempts before seeing any of the material.Questions could be more difficult by requiring more discerning application of the principles, or by requiring true recall (typing in rather than choosing the information in a multiple choice format). There are dozens of ways to make questions a more rigorous and authentic assessment of student knowledge; I'm sure you know and practice many of them in your face-to-face classes.The option to repeat the quiz fails as an assessment because the questions are repeated identically even after the incorrect answers have been indicated -- and in the multiple response questions, this means that the correct answers have also been shown. A person with no knowledge of the subject matter should be able to score 100% in a maximum of 4 attempts at the quiz, just by trying each answer on each question. Thus the quiz is not any kind of assessment of actual knowledge.The assignments do require a demonstration of some ability, but the grading scheme is sufficiently generous that a person who follows the instructions minimally will earn enough points so that, in conjunction with quiz scores, they pass and receive the certificate for the course.This certificate program has high visibility in social media right now; it would be a shame for the certificate to devalue rapidly when it becomes clear to employers and students that the certificate does not, in fact, indicate that a person has passed any minimal threshold of knowledge or skill.It may be that the Capstone project is graded quite rigorously, so that any slackers from the previous classes will not earn the certificate -- but that's a bit devious too.",3
94075,"More like a 3.5 to 4? Close to 4. The main problem for me with this course was the assignment. I found it a bit unclear. The instructions are clear, but the way to go about completing the assignment was not. The last assignment we had in Course 3 was very specific and even had a video specifically on how to complete the assignment and why each step was important. We were given an example as to how to perfectly complete the assignment to extract the maximum knowledge from the course. In this course, that aspect was a bit lacking",3
94103,good but videos are too long,3
94106,It was a fast and easy course. I thought it could use more insight from other instructors. The links to other videos were useful on the text documents that were available to read.,3
94151,"Good frameworks that make a foundation. This course makes me realize selling is a critical skill. And Craig has done a great job at demystifying it. However, a lot of it is writing your own tool kits, assuming you already have successful sales experience. But that's what I realize I lack and that motivates me to take the course from the first place. If I had the right sales approach, then I would have been super successful already. Therefore, I would like to see more real examples that delve into the complexities of real-world selling situations. Also, Craig has an awesome personality: super high energy, very eager to engage; this makes me wonder the extent to which one's personality determines the effectiveness of the selling process. I, for one, am more of an introvert; so this begs the question if the introverts will need to do something differently to be as effective as the extroverts such as Craig. So, I encourage showcasing different approaches from already experienced salespeople from a wide range of personalities. In sum, I encourage the faculty to take this course to the next level by incorporating situational cases and how sales people of a wide range of personalities have handled difficult sales situations successfully, and/or how someone else have handled them unsuccessfully.",3
94190,"First I want to thank very much the instructor in the online forum. He helped me a lot at the end of the course and his tutorials for gh-pages are excellent. He was also very fast in responding. Thank you.The course did ultimately not really gave me what I was looking for. Maybe too may different facts and not enough depth. I am not sure that I can confidently say that I can build a ML model now. Technically I can, but the deeper understanding is missing. For example: When would I use which method (for example rf versus naive base), the last exercise about cross validation was not fully clear. Using the caret package is too high level for a learner. It would be better to see some more step by step examples. It was not clear to me what the expected error calculation in the last exercise was really looking at. Maybe what is missing a swirl exercises, not using caret. and then explaining how caret can simplify it. We also learned how to create a predictive model, but did not go into how the model gets updated and gets retrained, an important aspect of ML. i also do not see unsupervised learning to be covered.",3
94193,"This is such a cornerstone topic to the Data Science Specialization that I think it deserves a better designed and more polished curriculum. The subject is so extensive that it might be worthy to split the contents in two courses. Finally, I would like to suggest the authors of the course modeling the curriculum following the amazing treatment of the subject found in ""Introduction to Statistical Learning"" by Hastie, Tibshiriani et. al.",3
94207,Instructor rushes the course and does not explain much in the same level of details as respective quiz requires,3
94209,"While the overview of the content seemed very reasonable both in scope and pacing, the lack of swirl exercises meant that the final project for the course was a bit jostling. Overall, I think this course still needs some development in the way of exercises to familiarize the student with the practical exercises associated with machine learning.",3
94210,"mentorship was great, but the video lectures were almost useless.",3
94212,I like initial courses like Exploratory Data Analysis but later on it got harder to follow the lectures. A lot of topics were just rushed through and little effort was made to make them engaging or interesting.,3
94216,"The videos are really tutorials on R functions for machine learning and data wrangling. A good substitute for ""Machine Learning"" by Andrew Ng in terms of managing data sets and exploratory analysis.",3
94219,"Superfluous but the existence of the package ""caret"" covers the gap of other libraries like ""skilearn"" of python",3
94234,Materials in class are not suficient to understand the subject. There is missing swirl excercises and other hands on practical work. In Data Science specialization this one is the one with most space for improvement. Keep the good work. BR,3
94235,Too different for beginners but not deep enough for ones already know R.,3
94241,"The topic is too big, for one course from my point of view.",3
94248,"Although again very interesting, I found the lack of additional materials such as practical exercises, swirls and a book reduced the depth of the course knowledge for me. Maybe we have been spoiled by the previous courses :-)",3
94254,Good enough to open up mind of researcher,3
94256,"Exercises could be more complete, and some are outdated for latest R, giving slightly different results.",3
94257,Fair but assignments are not very well explained,3
94262,Lectures are too complicated. I understand that material is not easy and one should do a lot of research and reading to understand the essence of the taught algorithms but the lecturer is also not very helpful and assignments are everywhere on the internet which nobody needs to get tired of thinking a little to do the homework as their product.,3
94264,Quizzes are useful exercises but need to do a lot of self studying.,3
94281,"Good course for learning the basics of the caret package. However, it is not a good course for learning machine learning.",3
94303,too easy,3
94306,"As as standalone course on machine learning, it's probably best to take Andrew Ng's class on Coursera. This course mostly teaches the basic usage of the caret package. It is too short to cover more fundamental topics in machine learning, like how to choose an algorithm based on the problem and the data.I took this class just because I was engaged in the Data Science specialization. I wanted to clear the Capstone project and get the Data Science specialization certificate.",3
94312,In my view the course was useful but not as good as the previus ones I followed in the specializacion (such as regression models and stat. inference).The subject was too broad and there was no space to cover in detail all the algorithms. Also I think it's a bit out of date because there is no references to xgbboost which is now dominating many Kaggle contests,3
94316,"The course feels rushed. I understand teaching Machine Learning in 4 weeks is impossible, but then maybe the course needs to have a narrower yet deeper scope rather than throw at you many concepts without details. e.g. trees, random forests, bagging and boosting all in 10 minutes each? Impossible...So, as opposed to creating machine learning intuition I feel the course became an R package code book.",3
94321,"The quizes do not match a 100% with the lecture videos. There are some weird questions. My algorithms' outputs deviate from answers some times, which is due to different software versions. Quizes are not very educating this time. Courses by Brian Caffo were much better.",3
94343,Compared to previous two courses in specialization this one is far worse - it is more of excursion into used methods than actual learning using any of mentioned methods in enough detail to be able to do meaningful analyses.,3
94350,"If you have taken Andrew Ng's machine learning class, it's not necessary to take this one.",3
94365,the lack of assisted practices made it harder to digest the contents and methodologies.strongly suggest to develop some practice problems with explanations.,3
94368,"I'm somewhat disappointed. I attend almost all other courses in this specialization (except of ""data product"") and this one is, on my opinion, the weakest one. A lot of links to useful information though. This is more reference guide rather than a real training course.I can say even more, initially I start other courses of this specialization just because they were marked as strong prerequisite to this one. For now, I think all other courses of the specialization were much more valuable for me than this one.I've also took Andrew Ng course on Machine Learning in the past, and my learning experience was much better. In lectures on some concepts (like regularization) I'm pretty sure I would not understand anything if I had not been familiar with the subject before..",3
94369,"Class materials and videos are confusing and do not go into enough detail. Assignments require a lot of search of extra information outside course materials. Also, the length that is needed to complete the assignments vary widely week to week.",3
94375,more needs to be taught in class. what is taught is not sufficient for quizzes.,3
94377,"I believe this course is critical and much needed given where the Industry is heading. Prof Leek, has tried his best to explain the concepts in a lucid manner, however the complexity of the content, may challenge most students.A few more examples with R code would have been helpful as translating problem statement to R code may not be intuitive.I would highly recommend that students should plan to study some advance statistics before attempting this course. Having said that, i think this is a wonderful starter course to get a glimpse of what Machine Learning is all about.",3
94381,"Feels like everything is solved using a caret package, while the back-end theory is only slightly touched. By using a single line command solver, student may lack the foundation for harder problems in the real world.",3
94391,Quite a lot of material to cover in such a short time!,3
94396,Lots of material needs additional study (from different sources) as it's only summarily explained. Much math without the link to the praxis :-(,3
94403,Many things are not clear enough in multivariable regression part.,3
94414,"This course is great, instructor is good, however, the material of this course is not well organized, even the swirl practice is not put in the correct week, not in the same pace as the lectures. The quiz and project are far much easier than lecture content.",3
94420,"Very interesting course, yet course content could be spread more evenly (week 4 is really a lot)",3
94437,"Requires much more than a month to digest the material and complete the assignments. A default/initial one-week offering is too tight unless you are only taking the course (not working). I know one can complete the course in more than a single round and I did that but I still don't think the expectations should be set for a single month.Instruction (video content) can be much better, at least compared to a lot of other courses on Coursera.",3
94446,"I am no used to this educational system so I find difficult to follow without any proof or demonstration of the mathematical tools. I find proofs necessary for a good understanding of concepts. Another benefit of proof will be to have a more rigorous framework for variable names in the explanations. Even though this is more a practical course, it will benefit from being a bit more rigorous ; so at least people can make proofs on they own.Other than that, it is a great course. Very practical and to the point.",3
94451,"I enjoyed the earlier courses more. I did not like the way the materials were provided. There were a lot of very complex ideas were presented, in a very concise and brief manner. Also, there should be more exercises to practice. May be its me, but, I guess, I might need more time to fully comprehend the materials.",3
94459,the lecture notes is a bit confusing,3
94464,"Given the importance of this subject, this course should have been split in two or more or have a longer duration to properly address subjects as GLM or model selection techniques.",3
94493,"The course is good. Unlike the previous courses I took in this track, there was almost no interaction in the forums and also no-one to give feedback. I wonder if there were any TA's present in this run.",3
94496,"This course is better than Statistical Inference, and I think it is as useful. Non credit excersise are still very good at helping with understanding in practice what is going on.",3
94502,"I found the videos tough to watch. I was hoping for something that would be more practical for non-statisticians, but the lectures mainly devolved into mathematical proofs. That said, I did learn some from this class. Just not as much as I'd hoped.",3
94503,"This is a decent class, covering linear regression and a few of its variants in good detail. It's a challenging subject, but presented acceptably here.",3
94504,The instructor is at time incomprehensible. It would be helpful to speak more slowly and pause more often. Otherwise he sounds like repeating something that he's so well memorized after many years of teaching.,3
94508,"The material presented was of course useful, but I never really felt like I understood how it all tied together, or what the big picture was. I think that some case studies that show how all of the concepts relate to one another, or how they are used in the bigger picture would be helpful.Also, as a suggestion, I feel that if something is important enough to be included in the quiz, it merits more than the briefest of mentions in the lecture.",3
94513,I think this course needs more emphasis on practical applications and less mathematical background.,3
94523,"The flows of courses instructed by Caffo(Statistical Inference and Regression Models) are too long to concentrate it and the quiz is not quite related in lecture.However, Contents of the book is really good, as well as homework in the book.",3
94534,There's just something about the course content that is difficult to attain. It's presented at way too high of a level without enough tangible examples of getting down into the weeds of how to actually perform and interpret the models and functions.,3
94535,"good quick overview, could have more actual R examples in lectures",3
94537,"As for the Statistical Inference course, this course is amazing but is presented in a more complex way than it should be. Once again the concepts are simple and the math not so hard, yet I had to do a lot of research outside the course to be able to understand these simple concepts and derive the not so hard mathematics.Brian Caffo is clearly brilliant and, I would say, seem to be a good lad too, but something is missing. Too often the details are thrown at us without being properly framed in the context or without having the proper concept being introduced progressively.I have a theory about teaching since I was 15, and so far it has proven to be true. Imagine that learning is about climbing a mountain in which tall steps have been carved. Each step is taller than the student. The teacher is somewhere higher than the students (not necessarily at the top, if there is such a thing).The job of the teacher is to throw boxes (concepts) and balls (details) of different size, shape and colors. The job of the student is to catch these boxes and balls and to put the right balls in the right boxes in order to make a staircase out of it to climb (at least) one of the giant stair up.A good teacher makes sure to throw the concepts first than the details and to clearly specify which balls go into which box, as well as which boxes go inside/over which other boxes.But most teacher simply throw the balls and boxes in an not so well structured manner, so the poor students try to catch as many as he can, but also miss a lot of them. His hands can hold a limited amount of balls. If he doesn't have the right box to put them, he would either miss the next balls, or put the one he hold in his hand in the wrong box.Bottom line, the best teachers are those who focus on the concepts (and context) and make sure that the concepts are well understood before introducing details to stuck in these concepts. From my experience our brain (or at least mine) better learn this way. It is as if our brain need first to establish a category-pattern (the concept/context) to which it will associate detail-patterns. But without a proper category-pattern, our brain is having a hard time to properly remember the detail-patterns or miss-associate them to the wrong category-pattern (which create even more confusion).Hope it was helpful somehow...",3
94539,"This course goes on a very fast pace and simply does not have the charm of all the other courses in the specialization. I understand that a lot of content is covered within a month, but there should be supplementary course material available. Moreover, TAs should be more active on the forums. I have seen most of the questions just being discussed among the students. A little disappointed. Will probably have to watch all the material again to have confidence with it.",3
94542,"Better than Stat Inference, and gave some reasonable intuition, but could be improved I think by focussing on more understanding and less maths and formulas. Some of it did seem to be - here' s a formula, plug the numbers in to get the quiz question right, whereas in reality (in the world of work) that question is completely unrealistic - you have raw data and you need to do the regression and understand what it means.",3
94545,I find it very tough to understand everything. Buying the course book helps to overcome this. You have to dedicate a lot of time.,3
94555,"I enjoyed this course very much. Had value. I watch Scandinavian TV and films from the U.S. via Netflix, Amazon and MhZ Choice via livestreaming. In the future I would like more emphasis on recent or current Scandinavian film including actors, actresses, cinematography techniques, etc. Also, the video lengths were fine but the presenters need to be trained and give more engaging, lively presentations --- a bit too classroom ""lecturish"". Thank you!",3
94567,I found the lectures very interesting; but was surprised at how the quizzes / assignments focused so much on facts and figures - surely these aren't nearly as important as understanding the content?,3
94582,"Very good course as a starting point. Although it still shall be better if there could be more detailed, academic study contents involved. And in addition, it might be both more inspiring and more attracting if the lecturer giving the information with more spoken presentation which approaching to a real class rather than a fixed script text.",3
94612,"The video is ok, but it lacks a lot of details in calculation. The assignment is very confusing because some questions refer to some 'previous' statement while fail to clarify which is related.",3
94636,"Very uneven. There are some good insights and ideas in there, but no way will a beginner be able to make sense of this. It's more like a sort of refresher/inspiration course.",3
94637,"The course starts with a nice mathematical support. Midway it looses connection with mathematical details in a way that it becomes too vague and does not empower the student to really grasp the concepts. Some energy-based proofs and the few formulas presented are inserted a bit adhoc and not properly explained.Despite not being to my liking in terms of depth, It is a good course as a general understanding of what has been accomplished in robotic legged-locomotion, what the state of the art is and where to find literature.",3
94638,"Interesting class, but somewhat frustrating at times. I found the quizzes very conceptual, which was interesting, but trying to find the correct answer with no feedback as to how something was right or wrong made for a weaker learning experience. Had there been some feedback to understand why something is correct or not, I think that would enable more learning.I also think more emphasis on Forward Kinematics and Inverse Kinematics would help ground this class as a more general class for students interested in robotics. Introduction to Jacobians and how we can calculate end effector forces with respect to joint torques would really help interlace this class with some of the other classes in this Robotics specialization. It seems like it sticks out the most.Still. Interesting class and I learned some new stuff!",3
94645,"The course is not bad, but the information of the slides doesn't gives you much information to solve the questions. You have to go to other resources to solve the math questions.The simulations are OK, very practical and comprehensive but there is no math information about the movement or equations of motion on the slides, off course, if you have the matlab code you can do reverse engineering and aim the goal. If you expect to learn about robotics motion and mobility you have to go to other books of these themes.There are too much questions in my opinion and are tedious to solve or answer.",3
94652,many subjects are not clear enough.it is better to put links and pictures than send us to look in lectures for a specific time frame.and still it was very interesting and motivating course. thanks!,3
94654,"The Course material and method of testing the understanding of the student needs to be improved. Despite the low quality of the quizzes, the course is very inspiring. The examples showed are very good and the lectures concentrated on teaching the underlying concept rather the Mathematics involved, which was refreshing.",3
94664,Good course. Stands well in the specialization. It was a bit buggy throughout tho. And the assignments could have focussed more on the control part.,3
94665,There must be something wrong to spend time on google&wiki much more than the course content.,3
94669,Good teachers but a lot of questions in the quizzes were very ambiguous and unrelated to the Course Content.,3
94672,"Very interesting course, both tests and assignments aredemanding but fair.Biggest problem of this course is that not all required topics are coveredenough in lectures.",3
94680,"Nice high level overview of the motion of robots. I would have liked to do more programming (modeling of robots, controllers, etc.) in the course and have the lectures tie in closer with the content of the quizzes. The TAs were very active in the forums and helped clarify/fix any problems that came up.",3
94788,"knowledge-based, no skill-based work at all which is weird since the capstone is skills-based",3
94803,Course is awesome but the final 36 questions are really a headache.,3
94848,It was good but so introductoryInstructors just reading the documents,3
94856,"The course laid out the concepts pretty well but if one had access to the materials, the lectures were not really necessary to understand the concepts.This was because the lectures were pretty much a re-reading of the materials and more importance could be placed on creating scenarios where the processes would be applicable. This would be a far better use of the lecture time than trying to combine the two and not doing a good job of either.",3
94868,Could be more in-depth (e.g.Kanban part...),3
94886,"Interesting review of many of the theoretical aspects. It completely lacks practice though. No exercises, no real world scenarios...",3
94887,"The lectures were done well. The tests should have more ""Real world scenario"" questions, then just asking about specifics terms used in a given process",3
94895,"The course way OK, but it had some flaws.It was very general and could have gone into more detail, but that was intentional, I guess. No big deal. Then again, the difficulty was way too easy and the quiz questions should be tested for test wiseness. What I disliked the most: The way Scrum was introduced and mapped to the role of a ""product manager"" was very confusing.Still, not a bad course though.",3
94948,"A lot of the practical materials in the courses are taught by the TAs, most of whom tend to speak in a monotonous manner and failed to teach at a pace that matches the difficulties or complexity of the content. There is no slowing down or speeding up for hard-to-grasp or easy materials. Also, it seems to me that they are delivering the lectures by reading line by line from a piece of paper.",3
94976,"Good general guidance, Richard Sellers was the most useful. Interesting how even established in a career can be considered a ""generalist"".",3
94996,"The course doesn't feel complete, the information and techniques used for assignments can be found completely online through documentation and instead this is merely an exercise for doing basic analysis through documentation rather than an explanation of python through data science (which is what I anticipated)",3
95002,a decent introduction into the world of python dataframes via the pandas library,3
95009,"The explanation and content in teaching video is too brief for the assignment. It cannot not provide sufficient concept and knowledge for student to complete it, especially who not familiar with pandas.",3
95016,Much more difficult assignments than taught in lectures,3
95031,Lectures are too fast!,3
95051,More programming details should be included.,3
95068,"For me the course's biggest value-adding point is to simply ask us to Google everything on Stack Overflow to complete all the assignments, which has almost nothing to do with the course content. The assignments are also badly designed. In the discussion forum you can see lots of confused / frustrated posts. The TA's and mentors are clearly under-resourced to answer all our questions. The videos unfortunately don't teach us much either. The professor + TA's a simply reading off a teleprompter, and they're rushing through everything. I've done some amazing courses on Python also offered from Uni. of Chicago, but this course has been a big disappointment unfortunately...",3
95078,Please provide more lectures. We depend on self-learning more than lectures in order to pass.,3
95079,Good and necessary introduction to Python. But especially Assignement 3 regarding cleaning the data should be improved. It´s good to know how to clean the data but it´s confusing when Q1 is apparently correct but actually it´s not. Mabye it would be better that Q2 - Q13 based on a new dataframe which is correctly by all means.,3
95087,"I learned so much. However, the lack of support when I got stuck made it a frustrating experience. I would not have been able to pass without the discussion forum tips. Even then, it was a lot of mucking in the dark and assignments took longer to complete than they should have. I'm glad I took the course but it was not designed for someone at my skill level. If the discussion forum was organized in a better way, it would have helped -- I had to scroll through pages of text to find the right tips to identify my mistakes. Sometimes the question requirements were oddly or ambiguously phrased and I misunderstood the expectation for the function being tested.",3
95092,Difficult. I cannot recommend this course to everyone but just technically minded people.,3
95093,This course relies almost exclusively on self learning of the details of pandas. It would be greatly improved by examples of how to use pandas to solve problems similar to the assignments.,3
95118,The course lessons could have been more specific and provide more explanations on many topics that are later required in the assignments,3
95120,"The whole curse relies on the automated grading system, which is still a little sloppy. I think it would be useful to have one notebook or cheatsheet with all the important functions. And also, I personally like to have a reference assignment that was completed by the instructors. This could be provided before or after the course, but the way I really learn is by reading other peoples code and seeing ways to code problems. Thanks",3
95123,The course instructor could have been more elaborate with the examples. I felt there was a wide gap between the exercises and the course material.,3
95132,"Honestly, it was a good crash course into data science in python. My 3/5 star rating comes from the fact that I think their could be more content / examples shown in the videos. The videos were a good start into the assignments, but I had to spend hours reading on the internet to really understand enough to complete the course.I liked what I saw in the videos, just wish there was a little more substance.",3
95141,"Only 37 minutes of video, average per week. Really nice, pleasant video, but don't expect to learn how to solve the problems, because there is little connection from the problems to the videos.Teaching assistants are hard -working and knowledgable and each has a different way to do things.Very little in the way of effective educational design.But they do create useful questions to answer, if you are stubborn enough not to need actual instruction.The estimate of time required is woefully inadequate.The best thing you can do is lookup Brandon Rhodes on Youtube. He will actually explain Pandas. Expect to invest about four hours in his videos and still have questions. Use the course forum extensively — only there will you get a hint of how to do what they ask.Google and Stack Overflow: that's their extensive list of references.",3
95144,"The course was helpful in presenting typical problems in data science, but the lectures showed you examples in one area of pandas and the assignments asked questions in different areas of pandas. I found the assignments frustrating and spent much of my time trying to understand what they were asking rather than actually solving the problems.",3
95146,"I enjoyed and found all of the lectures helpful, but lack of feedback after submitting assignments was a real problem, especially for the last assignment. A simple response of ""this was answered incorrectly, points not awarded"" isn't very constructive and was often frustrating. Bugs in being able to submit the assignment were also frustrating. I spent a good amount of time trying to fix my code, thinking it was incorrect, when in actuality the online submission was just not working.",3
95147,"The course content and assignments are pretty good at covering the fundamentals of how to manipulate data in python, I did learn a lot that I can see my self applying practically.Where it falls down though is the assignment auto-grader. It's immensely fussy (as I understand it has to be), but the assignment instructions are often very vague and don't sufficiently explicitly define whats expected. This means you spend more than 50% of your assignment time debugging and recasting objects and getting very frustrated whilst doing so.I would recommend this course, but I do hope that the course administrators pick up on this feedback and make the assignments clearer in the future.",3
95149,"From my poitn of view more lessons are needed, achieving exercises require a deep search on stackoverflow and other courses. That shouldn´t be the goal of the course, I expected the lessons to give enough knowledge to fullfil the questions of the exams",3
95173,"The course is fast paced and the videos do not cover all of what is necessary to know to pass the assignments. However, this is not a problem as all the necessary references are given. The problem is the way the programming assignments are designed and the automatic grader, which should definitely be improved. Some times you spend hours to figure out what is wrong and you finally find out that you have a precision error because of using a library function instead of another (same purpose) or you spend our to manipulate a Pandas dataframe to respond to the specifications, except that all that time is wasted as the grader will accept the first version even if the index does not respond to the requirement (for instance). So, if you want to take it, prepare to fight with the grader. Positive point: Excellent help on the forums, you will not be left alone.",3
